order,no,odds,id
3,13,30.1,200404010311
4,11,87.5,200404010311
5,9,8.4,200404010311
6,8,19.2,200404010311
7,5,9.9,200404010311
8,4,40.7,200404010311
9,3,11.9,200404010311
10,1,11.3,200404010311
11,2,71.1,200404010311
12,10,6.8,200404010311
13,6,61.8,200404010311
1,4,4.3,200404010312
2,9,3.3,200404010312
3,7,19.5,200404010312
4,1,37.1,200404010312
5,13,23.3,200404010312
6,2,54.4,200404010312
7,15,8.9,200404010312
8,5,5.0,200404010312
9,10,8.5,200404010312
10,6,46.3,200404010312
11,8,62.9,200404010312
12,3,12.5,200404010312
13,14,42.1,200404010312
14,11,87.0,200404010312
15,12,94.8,200404010312
1,8,4.6,200404010401
2,1,59.4,200404010401
3,13,5.6,200404010401
4,5,10.0,200404010401
5,7,23.2,200404010401
6,4,18.6,200404010401
7,3,13.1,200404010401
8,9,11.3,200404010401
9,10,2.8,200404010401
10,2,48.7,200404010401
11,11,16.5,200404010401
12,6,20.1,200404010401
13,12,83.4,200404010401
1,2,1.9,200404010402
2,11,10.1,200404010402
3,8,6.1,200404010402
4,7,12.7,200404010402
4,16,6.4,200404010402
6,12,63.8,200404010402
7,9,15.2,200404010402
8,3,81.1,200404010402
9,15,39.5,200404010402
10,1,97.9,200404010402
11,4,61.2,200404010402
12,13,128.2,200404010402
13,10,63.1,200404010402
14,5,155.9,200404010402
15,6,22.9,200404010402
16,14,35.5,200404010402
1,9,7.0,200404010403
2,11,3.7,200404010403
3,4,15.5,200404010403
4,13,32.7,200404010403
5,1,26.3,200404010403
6,12,2.2,200404010403
7,2,9.3,200404010403
8,5,42.1,200404010403
9,6,14.0,200404010403
10,8,38.0,200404010403
11,3,188.7,200404010403
12,10,134.4,200404010403
13,7,93.7,200404010403
1,9,7.6,200404010404
2,13,1.5,200404010404
3,5,7.7,200404010404
4,10,9.2,200404010404
5,2,17.5,200404010404
6,11,13.2,200404010404
7,6,20.0,200404010404
8,4,43.6,200404010404
9,3,150.2,200404010404
10,7,93.2,200404010404
11,12,132.5,200404010404
12,8,132.1,200404010404
13,1,114.9,200404010404
14,14,137.6,200404010404
1,14,2.5,200404010405
2,3,36.5,200404010405
3,8,4.1,200404010405
4,5,13.4,200404010405
5,2,32.7,200404010405
6,11,5.6,200404010405
7,13,26.6,200404010405
8,4,38.0,200404010405
9,9,16.0,200404010405
10,7,80.9,200404010405
11,12,55.1,200404010405
12,10,311.1,200404010405
13,6,115.9,200404010405
14,16,8.3,200404010405
15,15,135.5,200404010405
16,1,69.7,200404010405
1,2,3.0,200404010406
2,14,17.8,200404010406
3,13,3.6,200404010406
4,12,4.2,200404010406
5,10,10.5,200404010406
6,7,63.5,200404010406
7,1,37.2,200404010406
8,5,39.1,200404010406
9,3,78.6,200404010406
10,8,63.5,200404010406
11,4,15.8,200404010406
12,9,22.6,200404010406
13,6,43.5,200404010406
14,15,73.7,200404010406
15,11,39.2,200404010406
1,1,10.9,200404010407
2,15,5.6,200404010407
3,8,22.7,200404010407
4,10,2.2,200404010407
5,14,30.2,200404010407
6,4,30.0,200404010407
7,5,56.5,200404010407
8,3,17.7,200404010407
9,7,134.7,200404010407
10,9,93.8,200404010407
11,6,124.3,200404010407
12,2,13.4,200404010407
13,11,41.3,200404010407
14,12,16.5,200404010407
15,13,5.7,200404010407
1,3,4.4,200404010408
2,4,11.8,200404010408
3,8,6.5,200404010408
4,13,2.5,200404010408
5,1,41.7,200404010408
6,6,20.3,200404010408
7,11,11.8,200404010408
8,10,10.6,200404010408
9,5,34.8,200404010408
10,7,25.9,200404010408
11,12,55.9,200404010408
12,9,147.9,200404010408
中,2,16.7,200404010408
1,8,11.1,200404010409
2,6,6.9,200404010409
3,3,2.5,200404010409
4,4,3.4,200404010409
5,1,20.6,200404010409
6,7,4.4,200404010409
7,2,29.0,200404010409
8,5,33.0,200404010409
1,4,15.4,200404010410
2,7,9.0,200404010410
3,5,5.9,200404010410
4,2,14.0,200404010410
5,14,21.8,200404010410
6,9,14.3,200404010410
7,11,2.9,200404010410
8,8,26.7,200404010410
9,6,22.2,200404010410
10,16,3.8,200404010410
11,1,47.1,200404010410
12,10,103.1,200404010410
13,12,184.2,200404010410
14,13,114.6,200404010410
15,3,124.1,200404010410
16,15,208.6,200404010410
1,1,6.9,200404010411
2,8,61.1,200404010411
3,13,4.5,200404010411
4,12,5.0,200404010411
5,9,8.7,200404010411
6,4,9.3,200404010411
7,14,21.0,200404010411
8,2,16.5,200404010411
9,5,29.1,200404010411
10,10,24.9,200404010411
11,3,11.5,200404010411
12,16,26.4,200404010411
13,15,8.0,200404010411
14,7,61.3,200404010411
15,11,67.4,200404010411
取,6,---,200404010411
1,7,2.5,200404010412
2,4,4.6,200404010412
3,1,18.3,200404010412
4,2,28.3,200404010412
5,5,5.4,200404010412
6,9,23.0,200404010412
7,6,6.7,200404010412
8,8,13.4,200404010412
9,11,14.5,200404010412
10,10,107.5,200404010412
中,3,35.7,200404010412
1,9,3.6,200404010501
2,7,23.1,200404010501
3,6,34.8,200404010501
4,5,5.6,200404010501
5,12,22.2,200404010501
6,3,3.5,200404010501
7,16,15.2,200404010501
8,14,20.0,200404010501
9,11,31.7,200404010501
10,15,6.9,200404010501
11,4,56.3,200404010501
12,13,67.5,200404010501
13,1,36.5,200404010501
14,8,77.0,200404010501
15,10,83.2,200404010501
16,2,35.3,200404010501
1,14,3.3,200404010502
2,15,13.8,200404010502
3,2,6.0,200404010502
4,4,3.3,200404010502
5,3,7.0,200404010502
6,7,32.9,200404010502
7,9,76.9,200404010502
8,5,168.5,200404010502
9,8,32.2,200404010502
10,6,11.9,200404010502
11,11,23.4,200404010502
12,12,45.6,200404010502
13,1,222.1,200404010502
14,13,44.0,200404010502
15,10,65.8,200404010502
1,10,2.8,200404010503
2,13,27.2,200404010503
3,12,11.6,200404010503
4,15,47.7,200404010503
5,5,3.9,200404010503
6,11,59.3,200404010503
7,8,100.6,200404010503
8,2,79.8,200404010503
9,9,8.6,200404010503
10,16,12.5,200404010503
11,14,38.4,200404010503
12,4,14.4,200404010503
13,1,111.3,200404010503
14,3,59.7,200404010503
15,6,27.0,200404010503
16,7,7.8,200404010503
1,11,3.9,200404010504
2,2,9.5,200404010504
3,6,8.7,200404010504
4,1,7.5,200404010504
5,8,4.0,200404010504
6,3,36.5,200404010504
7,4,69.5,200404010504
8,7,3.3,200404010504
9,9,60.0,200404010504
10,5,65.4,200404010504
11,10,37.5,200404010504
1,3,3.1,200404010505
2,9,16.1,200404010505
3,5,15.2,200404010505
4,10,1.8,200404010505
5,4,55.3,200404010505
6,1,9.6,200404010505
7,8,110.9,200404010505
8,7,103.9,200404010505
9,6,11.8,200404010505
10,2,42.0,200404010505
11,11,59.8,200404010505
1,1,8.4,200404010506
2,12,4.6,200404010506
3,8,21.1,200404010506
4,3,30.3,200404010506
5,11,24.0,200404010506
6,7,13.2,200404010506
7,10,5.0,200404010506
8,4,65.7,200404010506
9,14,10.7,200404010506
10,5,65.6,200404010506
11,15,3.3,200404010506
12,9,77.8,200404010506
13,6,31.9,200404010506
14,2,19.8,200404010506
15,13,116.3,200404010506
1,7,5.1,200404010507
2,12,8.9,200404010507
3,6,57.1,200404010507
4,1,18.3,200404010507
5,5,35.2,200404010507
6,11,2.4,200404010507
7,2,4.4,200404010507
8,4,13.4,200404010507
9,8,24.8,200404010507
10,10,72.7,200404010507
11,15,181.9,200404010507
12,9,32.1,200404010507
12,13,80.4,200404010507
14,3,104.1,200404010507
15,14,52.9,200404010507
1,8,12.5,200404010508
2,3,4.9,200404010508
3,12,61.7,200404010508
4,9,3.1,200404010508
5,10,6.9,200404010508
6,7,20.6,200404010508
7,6,7.5,200404010508
8,16,9.8,200404010508
9,4,47.7,200404010508
10,11,28.8,200404010508
11,14,120.6,200404010508
12,5,44.5,200404010508
13,15,21.1,200404010508
14,2,27.2,200404010508
15,13,26.2,200404010508
16,1,177.0,200404010508
1,8,5.2,200404010509
2,6,4.8,200404010509
3,2,10.2,200404010509
4,1,2.7,200404010509
5,7,158.8,200404010509
6,10,12.4,200404010509
7,12,44.5,200404010509
8,5,10.8,200404010509
9,9,78.5,200404010509
10,4,7.4,200404010509
11,11,36.0,200404010509
12,3,46.9,200404010509
1,14,115.2,200404010510
2,12,3.8,200404010510
3,5,8.3,200404010510
4,3,8.4,200404010510
5,11,27.6,200404010510
6,2,15.4,200404010510
7,6,32.6,200404010510
8,1,2.0,200404010510
9,8,15.1,200404010510
10,13,106.5,200404010510
11,4,48.3,200404010510
12,7,362.2,200404010510
13,9,162.6,200404010510
14,10,183.9,200404010510
1,16,10.0,200404010511
2,10,237.4,200404010511
3,4,88.0,200404010511
4,13,2.3,200404010511
5,7,28.8,200404010511
6,3,10.0,200404010511
7,9,15.8,200404010511
8,6,6.2,200404010511
9,15,42.7,200404010511
10,1,29.5,200404010511
11,5,134.4,200404010511
12,11,42.8,200404010511
13,2,30.7,200404010511
14,12,7.3,200404010511
15,8,28.0,200404010511
16,14,13.8,200404010511
1,16,15.8,200404010512
2,11,12.8,200404010512
3,6,5.3,200404010512
4,9,2.9,200404010512
5,7,3.7,200404010512
6,3,13.1,200404010512
7,4,16.2,200404010512
8,14,66.1,200404010512
9,12,12.8,200404010512
10,8,80.0,200404010512
11,1,202.9,200404010512
12,10,35.5,200404010512
13,2,47.0,200404010512
14,5,77.1,200404010512
15,15,168.8,200404010512
16,13,137.5,200404010512
1,5,2.2,200404010601
2,6,15.2,200404010601
3,2,12.7,200404010601
4,4,7.1,200404010601
5,1,3.0,200404010601
6,7,6.2,200404010601
7,3,30.1,200404010601
1,1,60.8,200404010602
2,9,13.7,200404010602
3,7,6.4,200404010602
4,14,9.7,200404010602
5,4,1.9,200404010602
6,6,45.5,200404010602
7,10,17.0,200404010602
8,5,83.1,200404010602
9,11,14.7,200404010602
10,13,216.7,200404010602
11,3,10.8,200404010602
12,2,31.9,200404010602
13,8,127.5,200404010602
14,15,186.7,200404010602
15,12,13.0,200404010602
1,8,9.3,200404010603
2,11,3.4,200404010603
3,2,6.8,200404010603
4,14,13.5,200404010603
5,7,13.7,200404010603
6,9,65.9,200404010603
7,16,63.6,200404010603
8,10,7.8,200404010603
9,15,6.8,200404010603
10,4,5.4,200404010603
11,5,33.6,200404010603
12,12,142.3,200404010603
13,13,114.7,200404010603
14,6,124.6,200404010603
15,1,51.4,200404010603
16,3,177.1,200404010603
1,8,25.1,200404010604
2,3,3.0,200404010604
3,10,2.6,200404010604
4,1,112.0,200404010604
5,4,17.8,200404010604
6,6,32.9,200404010604
7,2,67.9,200404010604
8,12,23.9,200404010604
9,9,7.8,200404010604
10,11,5.4,200404010604
11,7,121.5,200404010604
12,13,25.8,200404010604
13,5,114.5,200404010604
1,4,3.0,200404010605
2,5,8.3,200404010605
3,13,34.5,200404010605
4,10,2.1,200404010605
5,2,8.1,200404010605
6,1,24.6,200404010605
7,12,16.0,200404010605
8,9,182.8,200404010605
9,3,78.3,200404010605
10,11,103.2,200404010605
11,6,48.5,200404010605
12,7,49.9,200404010605
13,8,178.3,200404010605
1,12,2.9,200404010606
2,5,21.7,200404010606
3,14,24.3,200404010606
4,6,4.8,200404010606
5,1,5.2,200404010606
6,15,14.9,200404010606
7,3,40.0,200404010606
8,2,15.0,200404010606
9,8,75.3,200404010606
10,9,97.8,200404010606
11,7,37.4,200404010606
12,4,13.9,200404010606
13,10,8.0,200404010606
14,11,46.7,200404010606
15,13,107.7,200404010606
1,14,5.2,200404010607
2,11,4.1,200404010607
3,16,8.1,200404010607
4,3,23.7,200404010607
5,2,15.6,200404010607
6,12,13.8,200404010607
7,4,26.2,200404010607
8,15,5.1,200404010607
9,9,53.8,200404010607
10,8,7.3,200404010607
11,1,14.6,200404010607
12,13,131.2,200404010607
13,7,107.7,200404010607
14,6,32.2,200404010607
15,5,94.1,200404010607
16,10,101.4,200404010607
1,15,7.5,200404010608
2,4,5.0,200404010608
3,6,5.5,200404010608
4,12,5.6,200404010608
5,10,7.3,200404010608
6,11,13.2,200404010608
7,3,106.4,200404010608
8,8,24.2,200404010608
9,2,4.9,200404010608
10,1,31.1,200404010608
11,9,133.6,200404010608
12,5,98.3,200404010608
13,7,26.6,200404010608
14,14,130.7,200404010608
15,13,80.5,200404010608
1,16,2.6,200404010609
2,13,6.6,200404010609
3,2,6.1,200404010609
4,12,9.8,200404010609
5,10,9.5,200404010609
6,15,28.9,200404010609
7,1,42.8,200404010609
8,5,58.2,200404010609
8,6,53.1,200404010609
10,14,21.9,200404010609
11,3,9.7,200404010609
12,9,46.2,200404010609
13,11,25.8,200404010609
14,4,68.3,200404010609
15,8,110.4,200404010609
16,7,25.1,200404010609
1,4,6.9,200404010610
2,9,5.5,200404010610
3,8,18.8,200404010610
4,16,7.2,200404010610
5,15,5.6,200404010610
6,7,11.9,200404010610
7,3,27.8,200404010610
8,11,40.3,200404010610
9,12,92.4,200404010610
10,13,12.1,200404010610
11,2,6.0,200404010610
12,1,19.1,200404010610
13,10,16.9,200404010610
14,14,34.0,200404010610
15,6,146.9,200404010610
16,5,42.4,200404010610
1,16,6.7,200404010611
2,15,12.2,200404010611
3,13,8.8,200404010611
4,11,11.8,200404010611
5,3,17.4,200404010611
6,10,14.0,200404010611
7,6,8.1,200404010611
8,8,13.8,200404010611
9,7,64.1,200404010611
10,1,6.8,200404010611
11,2,29.5,200404010611
12,12,84.7,200404010611
13,14,3.8,200404010611
14,4,58.6,200404010611
15,5,79.3,200404010611
16,9,86.9,200404010611
1,4,6.5,200404010612
2,13,5.6,200404010612
3,2,18.5,200404010612
4,10,2.8,200404010612
5,5,10.1,200404010612
6,1,10.2,200404010612
7,11,5.0,200404010612
8,6,100.4,200404010612
9,15,58.2,200404010612
10,12,83.4,200404010612
11,7,57.1,200404010612
12,8,52.8,200404010612
13,9,42.4,200404010612
14,3,38.1,200404010612
15,14,163.1,200404010612
1,8,4.9,200404010701
2,4,5.9,200404010701
3,7,2.1,200404010701
4,9,10.6,200404010701
5,6,29.8,200404010701
6,1,6.0,200404010701
7,3,38.5,200404010701
8,2,15.5,200404010701
9,5,61.3,200404010701
1,12,6.6,200404010702
2,8,2.8,200404010702
3,11,9.0,200404010702
4,5,6.8,200404010702
5,4,12.0,200404010702
6,1,33.5,200404010702
7,3,4.9,200404010702
8,10,14.3,200404010702
9,6,47.4,200404010702
10,7,17.4,200404010702
11,9,52.4,200404010702
12,2,61.0,200404010702
1,4,7.1,200404010703
2,8,12.4,200404010703
3,15,4.8,200404010703
4,2,8.2,200404010703
5,6,64.4,200404010703
6,13,26.6,200404010703
7,5,5.5,200404010703
8,12,78.3,200404010703
9,1,39.2,200404010703
10,10,116.1,200404010703
11,11,117.7,200404010703
12,9,2.5,200404010703
13,3,44.0,200404010703
中,7,83.2,200404010703
除,14,---,200404010703
1,11,38.5,200404010704
2,9,4.6,200404010704
3,14,6.2,200404010704
4,15,11.3,200404010704
5,12,9.2,200404010704
6,8,27.9,200404010704
7,2,2.1,200404010704
8,10,25.6,200404010704
9,5,62.7,200404010704
10,6,35.2,200404010704
11,7,63.7,200404010704
12,13,159.1,200404010704
13,1,99.1,200404010704
14,3,96.0,200404010704
15,4,34.3,200404010704
1,6,55.3,200404010705
2,16,14.9,200404010705
3,11,5.7,200404010705
4,9,8.0,200404010705
5,13,8.5,200404010705
6,4,4.1,200404010705
7,8,58.8,200404010705
8,7,16.0,200404010705
9,3,14.6,200404010705
10,2,8.5,200404010705
11,14,5.4,200404010705
12,15,63.8,200404010705
13,10,30.6,200404010705
14,12,127.8,200404010705
15,1,150.3,200404010705
16,5,178.4,200404010705
1,14,4.7,200404010706
2,1,1.9,200404010706
3,9,7.3,200404010706
4,5,15.2,200404010706
5,8,11.8,200404010706
6,3,32.0,200404010706
7,4,97.0,200404010706
8,11,66.2,200404010706
9,6,9.1,200404010706
10,7,73.2,200404010706
11,13,92.3,200404010706
12,10,103.3,200404010706
13,2,38.2,200404010706
14,12,53.4,200404010706
1,10,3.3,200404010707
2,9,13.3,200404010707
3,12,111.1,200404010707
4,7,6.6,200404010707
5,14,21.7,200404010707
6,2,34.6,200404010707
7,11,60.5,200404010707
8,3,29.2,200404010707
9,4,4.1,200404010707
10,13,10.6,200404010707
11,1,5.0,200404010707
12,5,74.8,200404010707
13,8,137.6,200404010707
14,6,98.9,200404010707
15,15,34.0,200404010707
1,14,19.9,200404010708
2,3,2.6,200404010708
3,10,13.5,200404010708
4,13,9.6,200404010708
5,8,3.0,200404010708
6,7,33.4,200404010708
7,9,19.6,200404010708
8,15,9.5,200404010708
9,6,23.8,200404010708
10,5,47.6,200404010708
11,2,49.2,200404010708
12,4,202.1,200404010708
13,12,32.6,200404010708
14,1,64.3,200404010708
15,11,167.9,200404010708
1,14,4.2,200404010709
2,3,6.6,200404010709
3,5,10.2,200404010709
4,16,8.6,200404010709
5,7,23.2,200404010709
6,15,37.4,200404010709
7,6,135.0,200404010709
8,8,31.9,200404010709
9,2,2.3,200404010709
10,1,39.2,200404010709
11,13,109.1,200404010709
12,12,59.8,200404010709
13,9,27.0,200404010709
14,10,48.0,200404010709
15,4,107.9,200404010709
16,11,93.9,200404010709
1,2,2.3,200404010710
2,3,3.5,200404010710
3,8,5.9,200404010710
4,12,41.1,200404010710
5,10,64.5,200404010710
6,15,13.7,200404010710
7,14,29.4,200404010710
8,16,19.5,200404010710
9,11,80.5,200404010710
10,4,52.7,200404010710
11,7,71.9,200404010710
12,6,23.2,200404010710
13,13,104.3,200404010710
14,9,15.0,200404010710
15,5,98.6,200404010710
除,1,---,200404010710
1,11,8.9,200404010711
2,3,10.3,200404010711
3,7,25.9,200404010711
4,1,21.0,200404010711
5,14,4.7,200404010711
6,13,4.1,200404010711
7,12,54.9,200404010711
8,10,16.9,200404010711
9,4,49.1,200404010711
10,15,13.9,200404010711
11,9,64.3,200404010711
12,5,54.1,200404010711
13,6,42.2,200404010711
14,8,40.7,200404010711
15,16,3.9,200404010711
16,2,178.7,200404010711
1,16,35.1,200404010712
2,13,10.6,200404010712
3,9,6.3,200404010712
4,6,25.3,200404010712
5,14,2.0,200404010712
6,4,6.8,200404010712
7,7,14.3,200404010712
8,8,22.7,200404010712
9,2,27.0,200404010712
10,15,26.4,200404010712
11,1,19.2,200404010712
12,5,48.4,200404010712
13,11,139.4,200404010712
14,3,224.5,200404010712
15,12,43.4,200404010712
16,10,154.0,200404010712
1,6,16.5,200404010801
2,7,5.9,200404010801
3,11,6.7,200404010801
4,12,81.0,200404010801
5,2,14.6,200404010801
6,5,8.5,200404010801
7,9,32.7,200404010801
8,1,98.8,200404010801
9,3,2.8,200404010801
10,4,4.4,200404010801
11,14,98.6,200404010801
12,8,43.4,200404010801
13,15,116.7,200404010801
14,13,46.0,200404010801
15,10,107.3,200404010801
1,1,3.4,200404010802
2,4,4.6,200404010802
3,11,2.9,200404010802
4,13,14.0,200404010802
5,14,17.8,200404010802
6,3,44.0,200404010802
7,5,95.2,200404010802
8,7,21.9,200404010802
9,6,63.3,200404010802
10,9,60.8,200404010802
11,10,18.1,200404010802
12,2,38.6,200404010802
13,8,90.5,200404010802
14,12,11.6,200404010802
1,2,18.0,200404010803
2,3,5.5,200404010803
3,1,2.5,200404010803
4,11,37.6,200404010803
5,16,12.2,200404010803
6,7,5.8,200404010803
7,8,8.9,200404010803
8,9,34.8,200404010803
9,4,23.8,200404010803
10,5,24.3,200404010803
11,13,72.6,200404010803
12,12,104.3,200404010803
13,10,20.2,200404010803
14,14,165.6,200404010803
15,15,84.1,200404010803
16,6,26.1,200404010803
1,15,2.0,200404010804
2,14,13.0,200404010804
3,10,99.2,200404010804
4,16,7.4,200404010804
5,1,49.5,200404010804
6,11,5.7,200404010804
7,13,65.3,200404010804
8,9,25.1,200404010804
9,7,152.6,200404010804
10,5,113.0,200404010804
11,4,11.4,200404010804
12,8,7.7,200404010804
13,6,35.3,200404010804
14,2,66.9,200404010804
15,12,128.9,200404010804
16,3,133.1,200404010804
1,12,2.5,200404010805
2,13,5.6,200404010805
3,9,2.8,200404010805
4,3,17.7,200404010805
5,10,14.4,200404010805
6,8,116.0,200404010805
7,5,145.9,200404010805
8,4,7.5,200404010805
9,14,102.9,200404010805
10,6,56.7,200404010805
11,7,62.2,200404010805
12,2,114.2,200404010805
13,1,57.0,200404010805
取,11,---,200404010805
1,4,2.6,200404010806
2,8,3.6,200404010806
3,6,26.6,200404010806
4,7,7.4,200404010806
5,11,24.0,200404010806
6,12,46.4,200404010806
7,1,63.5,200404010806
8,13,164.6,200404010806
9,2,64.5,200404010806
10,9,14.5,200404010806
11,14,86.6,200404010806
12,3,154.0,200404010806
13,10,121.7,200404010806
14,5,4.4,200404010806
15,15,57.6,200404010806
1,8,3.4,200404010807
2,16,28.7,200404010807
3,15,3.8,200404010807
4,3,22.5,200404010807
5,9,10.2,200404010807
6,12,14.4,200404010807
7,10,4.2,200404010807
8,7,32.0,200404010807
9,4,28.5,200404010807
10,11,83.8,200404010807
11,6,15.5,200404010807
12,5,25.7,200404010807
13,13,169.1,200404010807
14,1,58.2,200404010807
15,14,149.5,200404010807
16,2,103.6,200404010807
1,8,48.7,200404010808
2,9,16.5,200404010808
3,4,3.6,200404010808
4,11,12.4,200404010808
5,14,5.3,200404010808
6,1,19.7,200404010808
7,6,16.6,200404010808
8,5,198.8,200404010808
9,3,59.3,200404010808
10,13,4.2,200404010808
11,12,7.1,200404010808
12,10,52.9,200404010808
13,7,120.3,200404010808
14,2,12.0,200404010808
15,15,50.1,200404010808
1,11,71.8,200404010809
2,6,14.6,200404010809
3,1,18.1,200404010809
4,12,3.9,200404010809
5,16,7.0,200404010809
6,4,96.3,200404010809
7,2,3.6,200404010809
8,8,68.7,200404010809
9,14,4.3,200404010809
10,7,40.0,200404010809
11,13,53.3,200404010809
12,9,39.9,200404010809
13,5,32.9,200404010809
14,10,92.6,200404010809
15,3,11.3,200404010809
取,15,---,200404010809
1,10,26.6,200404010810
2,4,11.7,200404010810
3,5,9.4,200404010810
4,6,3.3,200404010810
5,2,4.5,200404010810
6,1,3.0,200404010810
7,7,71.8,200404010810
8,3,16.0,200404010810
9,8,10.1,200404010810
10,9,64.2,200404010810
1,14,5.8,200404010811
2,13,9.6,200404010811
3,6,53.2,200404010811
4,4,11.1,200404010811
5,11,127.4,200404010811
6,12,32.4,200404010811
7,8,32.1,200404010811
8,15,149.5,200404010811
9,2,1.6,200404010811
10,3,39.8,200404010811
10,9,122.5,200404010811
12,1,49.7,200404010811
13,10,19.5,200404010811
14,7,14.8,200404010811
取,5,---,200404010811
1,14,13.4,200404010812
2,12,11.2,200404010812
3,10,13.1,200404010812
4,1,123.9,200404010812
5,15,11.8,200404010812
6,4,118.9,200404010812
7,2,2.2,200404010812
8,6,41.7,200404010812
9,11,107.7,200404010812
10,3,6.1,200404010812
11,16,46.0,200404010812
12,7,13.3,200404010812
13,13,29.9,200404010812
14,8,7.5,200404010812
15,5,127.3,200404010812
16,9,102.2,200404010812
1,10,5.7,200404020101
2,5,64.7,200404020101
3,15,8.3,200404020101
4,11,27.2,200404020101
5,7,2.2,200404020101
6,12,48.7,200404020101
7,6,21.7,200404020101
8,8,91.0,200404020101
9,9,34.7,200404020101
10,14,8.8,200404020101
11,1,8.1,200404020101
12,13,111.6,200404020101
13,4,10.0,200404020101
14,3,151.2,200404020101
15,2,358.7,200404020101
1,18,7.6,200404020102
2,8,5.6,200404020102
3,3,3.6,200404020102
4,14,15.4,200404020102
5,16,10.8,200404020102
6,9,7.7,200404020102
7,5,35.0,200404020102
8,11,22.4,200404020102
9,13,189.3,200404020102
10,17,4.9,200404020102
11,6,38.2,200404020102
12,15,240.2,200404020102
