ymd,race,order,no,odds
20140824,08,5,5,8.6
20140824,08,6,9,51.6
20140824,08,7,8,5.7
20140824,08,8,1,11.5
20140824,08,9,2,13.9
20140824,08,10,4,39.4
20140824,08,11,13,11.2
20140824,08,12,12,146.6
20140824,08,13,3,83.8
20140824,08,14,10,92.4
20140824,09,1,6,3.3
20140824,09,2,12,17.6
20140824,09,3,10,4.4
20140824,09,4,9,8.8
20140824,09,5,11,25.1
20140824,09,6,4,96.3
20140824,09,7,7,5.3
20140824,09,8,3,7.6
20140824,09,9,2,57.3
20140824,09,10,13,184.1
20140824,09,11,5,22.3
20140824,09,12,1,9
20140824,09,13,8,187.2
20140824,10,1,13,10.8
20140824,10,2,4,4.8
20140824,10,3,15,38.3
20140824,10,4,2,4.7
20140824,10,5,6,31.1
20140824,10,6,5,11.1
20140824,10,7,1,8.2
20140824,10,8,3,9.5
20140824,10,9,8,20.4
20140824,10,10,9,5.2
20140824,10,11,14,25
20140824,10,12,10,135
20140824,10,13,7,32.4
20140824,10,14,11,42.2
20140824,10,15,12,117.6
20140824,10,16,16,61.4
20140824,11,1,6,3.1
20140824,11,2,3,3.9
20140824,11,3,14,9
20140824,11,4,7,12.5
20140824,11,5,1,12.2
20140824,11,6,15,14.6
20140824,11,7,2,19.5
20140824,11,8,4,43.9
20140824,11,9,13,38.2
20140824,11,10,9,19.7
20140824,11,11,8,47.2
20140824,11,12,5,9.9
20140824,11,13,11,24.5
20140824,11,14,10,44
20140824,11,15,12,234.2
20140824,12,2,15,8.1
20140824,12,3,14,28.2
20140824,12,4,5,27.8
20140824,12,5,11,31.3
20140824,12,6,12,3.4
20140824,12,7,7,44.2
20140824,12,8,2,20.7
20140824,12,9,17,9.3
20140824,12,10,16,209.9
20140824,12,11,9,19
20140824,12,12,10,5.7
20140824,12,13,13,102.4
20140824,12,14,8,6.3
20140824,12,15,1,24.8
20140824,12,16,6,61.4
20140824,12,17,4,43.1
20140824,12,18,3,169.3
20140824,01,1,14,4.9
20140824,01,2,9,19.7
20140824,01,3,2,21.3
20140824,01,4,1,21.8
20140824,01,5,10,1.6
20140824,01,6,8,12.4
20140824,01,7,12,103.6
20140824,01,8,5,65.1
20140824,01,9,3,9.9
20140824,01,10,6,53.1
20140824,01,11,4,178
20140824,01,12,7,19.4
20140824,01,13,13,268
20140824,01,14,11,253.7
20140824,02,1,10,32.6
20140824,02,2,8,3.2
20140824,02,3,17,15.4
20140824,02,4,6,30.3
20140824,02,5,4,6.8
20140824,02,6,14,35.9
20140824,02,7,18,18
20140824,02,8,12,25.7
20140824,02,9,9,3.5
20140824,02,10,13,48.4
20140824,02,11,11,18
20140824,02,12,7,123.8
20140824,02,13,16,112.5
20140824,02,14,5,10.9
20140824,02,15,15,99.9
20140824,02,16,1,59.9
20140824,02,17,3,86.9
20140824,02,18,2,27
20140824,03,1,16,2.5
20140824,03,2,14,15.9
20140824,03,3,3,20
20140824,03,4,12,9.5
20140824,03,5,11,76.1
20140824,03,6,15,4.7
20140824,03,7,2,38
20140824,03,8,4,27.6
20140824,03,9,10,9.9
20140824,03,10,8,7.7
20140824,03,11,6,67.5
20140824,03,12,13,156.5
20140824,03,13,7,306.4
20140824,03,14,5,17.8
20140824,03,15,9,27.1
20140824,03,16,1,141.4
20140824,04,1,4,14.8
20140824,04,2,8,41.9
20140824,04,3,18,12.3
20140824,04,4,13,8.8
20140824,04,5,11,6.3
20140824,04,6,16,2.6
20140824,04,7,7,126.8
20140824,04,8,3,8.6
20140824,04,9,12,29.2
20140824,04,10,5,21.7
20140824,04,11,2,173.4
20140824,04,12,10,9.8
20140824,04,13,6,22.3
20140824,04,14,17,16.5
20140824,04,15,1,257.4
20140824,04,16,15,179.9
20140824,04,17,9,374.6
20140824,04,18,14,250.7
20140824,05,1,5,8.9
20140824,05,2,6,3.3
20140824,05,3,2,9.8
20140824,05,4,4,15.2
20140824,05,5,3,29.1
20140824,05,6,8,4.9
20140824,05,7,1,2.3
20140824,05,8,7,54
20140824,06,1,11,3.4
20140824,06,2,7,15.3
20140824,06,3,8,2
20140824,06,4,6,31.7
20140824,06,5,10,32.2
20140824,06,6,1,11.9
20140824,06,7,4,108.2
20140824,06,8,3,20
20140824,06,9,5,6.8
20140824,06,10,9,21.4
20140824,06,11,2,88.2
20140824,07,1,11,6.2
20140824,07,2,2,4.6
20140824,07,3,12,8.1
20140824,07,4,16,40.2
20140824,07,5,13,4.7
20140824,07,6,6,19.1
20140824,07,7,7,7.5
20140824,07,8,8,160.7
20140824,07,9,3,25.7
20140824,07,10,15,222.3
20140824,07,11,10,7.4
20140824,07,12,14,186.4
20140824,07,13,1,9
20140824,07,14,4,265.3
20140824,07,15,5,36.4
20140824,07,16,9,202.2
20140824,08,1,1,13.7
20140824,08,2,7,5.9
20140824,08,3,13,6.3
20140824,08,4,4,6.5
20140824,08,5,15,41.9
20140824,08,6,9,49.3
20140824,08,7,10,4.5
20140824,08,8,3,70.7
20140824,08,9,11,4
20140824,08,10,5,22.7
20140824,08,11,2,20
20140824,08,12,14,22
20140824,08,13,8,51
20140824,08,14,6,130
20140824,08,15,12,119.8
20140824,09,1,4,4.6
20140824,09,2,1,4.6
20140824,09,3,5,23.8
20140824,09,4,6,2.5
20140824,09,5,3,22.8
20140824,09,6,8,54.2
20140824,09,7,9,27
20140824,09,8,7,7.7
20140824,09,9,2,31.1
20140824,09,10,10,8.2
20140824,10,1,1,1.9
20140824,10,2,7,6.4
20140824,10,3,9,9.5
20140824,10,4,6,46.3
20140824,10,5,11,30.5
20140824,10,6,3,5.4
20140824,10,7,5,8.3
20140824,10,8,2,9.4
20140824,10,9,8,87.2
20140824,10,10,4,154.7
20140824,10,11,10,126.6
20140824,11,1,1,18.9
20140824,11,2,8,35.3
20140824,11,3,7,205.7
20140824,11,4,14,45.2
20140824,11,5,10,16.6
20140824,11,6,17,5.4
20140824,11,7,11,3.1
20140824,11,8,2,9
20140824,11,9,6,25.8
20140824,11,10,3,49.3
20140824,11,11,4,21.1
20140824,11,12,9,26.9
20140824,11,13,12,32.4
20140824,11,14,15,8.2
20140824,11,15,5,39.5
20140824,11,16,16,16.9
20140824,11,17,13,11.7
20140824,11,18,18,212.2
20140824,12,1,3,4.1
20140824,12,2,1,1.9
20140824,12,3,13,105.6
20140824,12,4,6,30.1
20140824,12,5,8,7.2
20140824,12,6,4,74.9
20140824,12,7,11,57.5
20140824,12,8,10,39
20140824,12,9,12,78.8
20140824,12,10,7,172.8
20140824,12,11,2,17.5
20140824,12,12,14,6
20140824,12,13,9,129.4
20140824,12,14,5,259
20140830,01,1,5,15.6
20140830,01,2,8,27.1
20140830,01,3,2,6.9
20140830,01,4,4,3.6
20140830,01,5,7,4.4
20140830,01,6,6,2.3
20140830,01,7,3,131.9
20140830,01,8,1,39.3
20140830,01,9,10,55.8
20140830,01,10,9,36.6
20140830,02,1,8,1.5
20140830,02,2,1,19.9
20140830,02,3,4,74.8
20140830,02,4,6,22.4
20140830,02,5,10,61.2
20140830,02,6,5,16.5
20140830,02,7,12,4.7
20140830,02,8,9,12.3
20140830,02,9,3,24.6
20140830,02,10,7,142.7
20140830,02,11,2,167.5
20140830,02,12,11,11.2
20140830,03,1,1,3
20140830,03,2,8,4.1
20140830,03,3,10,8.2
20140830,03,4,5,7.8
20140830,03,5,4,8.2
20140830,03,6,2,29.6
20140830,03,7,3,20.8
20140830,03,8,12,31.6
20140830,03,9,6,41.6
20140830,03,10,11,207.2
20140830,03,11,13,10
20140830,03,12,9,15.8
20140830,03,13,7,224.9
20140830,04,1,10,6.3
20140830,04,2,9,5.4
20140830,04,3,2,65.9
20140830,04,4,5,1.8
20140830,04,5,4,22.7
20140830,04,6,12,8.4
20140830,04,7,13,27.1
20140830,04,8,11,13.8
20140830,04,9,8,61.3
20140830,04,10,7,279.7
20140830,04,11,1,224.8
20140830,04,12,6,21.8
20140830,04,13,3,95.8
20140830,05,1,6,2.8
20140830,05,2,3,3
20140830,05,3,7,5
20140830,05,4,1,4
20140830,05,5,2,34.9
20140830,05,6,5,17.4
20140830,05,7,4,24.3
20140830,06,1,14,5
20140830,06,2,3,6.2
20140830,06,3,12,3.9
20140830,06,4,11,15.6
20140830,06,5,16,7.8
20140830,06,6,9,47.7
20140830,06,7,8,114.1
20140830,06,8,15,11.6
20140830,06,9,5,170.4
20140830,06,10,6,57.6
20140830,06,11,7,161.3
20140830,06,12,2,6.1
20140830,06,13,13,46.6
20140830,06,14,1,159.2
20140830,06,15,4,13
20140830,06,16,10,27.2
20140830,07,1,10,1.5
20140830,07,2,2,2.9
20140830,07,3,6,77.5
20140830,07,4,1,56.5
20140830,07,5,4,37.2
20140830,07,6,3,92.1
20140830,07,7,9,22.8
20140830,07,8,5,39.7
20140830,07,9,7,8.7
20140830,07,10,8,169.1
20140830,08,1,7,8.6
20140830,08,2,5,2.5
20140830,08,3,9,2.6
20140830,08,4,2,17.5
20140830,08,5,6,20.3
20140830,08,6,1,80.6
20140830,08,7,11,8.7
20140830,08,8,10,52.8
20140830,08,9,4,74.9
20140830,08,10,3,16.9
20140830,08,11,8,31.3
20140830,09,1,6,18
20140830,09,2,2,2.7
20140830,09,3,4,14.1
20140830,09,4,10,3.7
20140830,09,5,5,3.3
20140830,09,6,3,102
20140830,09,7,7,6.6
20140830,09,8,9,67.9
20140830,09,9,8,75.4
20140830,09,10,1,124.4
20140830,10,1,5,5.1
20140830,10,2,13,9.8
20140830,10,3,1,19.9
20140830,10,4,12,2.9
20140830,10,5,2,6.6
20140830,10,6,10,22.2
20140830,10,7,11,4.8
20140830,10,8,6,20.2
20140830,10,9,4,101.6
20140830,10,10,9,171.1
20140830,10,11,3,11.1
20140830,10,12,7,166.6
20140830,11,1,2,5.1
20140830,11,1,4,15.6
20140830,11,3,5,3.8
20140830,11,4,3,29
20140830,11,5,8,5.3
20140830,11,6,10,12.5
20140830,11,7,1,24.5
20140830,11,8,11,8.8
20140830,11,9,7,5.7
20140830,11,10,9,15.9
20140830,11,11,6,23.5
20140830,12,1,6,3.4
20140830,12,2,3,3.7
20140830,12,3,2,10.1
20140830,12,4,12,19.7
20140830,12,5,5,64.5
20140830,12,6,8,21.5
20140830,12,7,7,29.8
20140830,12,8,9,98.7
20140830,12,9,4,7.2
20140830,12,10,10,80.7
20140830,12,11,1,6.4
20140830,12,12,11,7.5
20140830,01,1,3,5
20140830,01,2,1,8.7
20140830,01,3,10,13.1
20140830,01,4,7,4.5
20140830,01,5,13,2.6
20140830,01,6,5,70.7
20140830,01,7,14,14.4
20140830,01,8,8,31.4
20140830,01,9,17,92.6
20140830,01,10,18,22.9
20140830,01,11,11,111.1
20140830,01,12,9,54
20140830,01,13,4,230.4
20140830,01,14,2,111
20140830,01,15,12,155.3
20140830,01,16,6,307.5
20140830,01,17,15,28.8
20140830,01,18,16,260.5
20140830,02,1,3,2.1
20140830,02,2,8,31.8
20140830,02,3,13,30.1
20140830,02,4,12,4.9
20140830,02,5,11,89.6
20140830,02,6,4,53.3
20140830,02,7,7,14.3
20140830,02,8,2,3.8
20140830,02,9,1,10.6
20140830,02,10,6,107.2
20140830,02,11,14,254.3
20140830,02,12,15,185.5
20140830,02,13,9,86.3
20140830,02,14,5,22.7
20140830,03,1,13,4.8
20140830,03,2,15,3.7
20140830,03,3,6,7.3
20140830,03,4,3,6.1
20140830,03,5,7,25.3
20140830,03,6,5,111.9
20140830,03,7,2,19.7
20140830,03,8,8,118.4
20140830,03,9,10,9.6
20140830,03,10,1,47.1
20140830,03,11,14,9.4
20140830,03,12,9,7.7
20140830,03,13,12,207.4
20140830,03,14,4,162.5
20140830,03,15,11,180.5
20140830,04,1,12,8.7
20140830,04,2,1,3.3
20140830,04,3,9,17.2
20140830,04,4,11,31.5
20140830,04,5,13,2.7
20140830,04,6,10,46.1
20140830,04,7,3,5.1
20140830,04,8,5,37.1
20140830,04,9,14,17.4
20140830,04,10,2,166.3
20140830,04,11,4,81
20140830,04,12,8,18
20140830,04,13,6,195.5
20140830,04,14,7,175.4
20140830,05,1,11,4.3
20140830,05,2,9,25.3
20140830,05,3,2,5.4
20140830,05,4,12,15.6
20140830,05,5,4,7.1
20140830,05,6,5,19.9
20140830,05,7,1,3.1
20140830,05,8,6,96.9
20140830,05,9,10,30.1
20140830,05,10,3,7.2
20140830,05,11,13,107.8
20140830,05,12,7,36.2
20140830,05,13,8,173.6
20140830,06,1,7,11.2
20140830,06,2,14,6.8
20140830,06,3,3,43
20140830,06,4,10,147.1
20140830,06,5,11,2.2
20140830,06,6,1,3.6
20140830,06,7,6,39.1
20140830,06,8,5,201.8
20140830,06,9,12,55.5
20140830,06,10,4,10.6
20140830,06,11,18,89.7
20140830,06,12,8,90.4
20140830,06,13,15,77.8
20140830,06,14,9,58.7
20140830,06,15,13,597.6
20140830,06,16,17,155.4
20140830,06,17,16,37.1
20140830,06,18,2,28.7
20140830,07,1,13,27.8
20140830,07,2,7,4.4
20140830,07,3,12,4.5
20140830,07,4,14,5.9
20140830,07,5,2,7.9
20140830,07,6,4,43.5
20140830,07,7,6,3.9
20140830,07,8,15,55.4
20140830,07,9,11,54.3
20140830,07,10,9,464.7
20140830,07,11,5,102.1
20140830,07,12,3,11.9
20140830,07,13,8,360.5
20140830,07,14,1,18.9
20140830,07,15,10,75.9
20140830,08,1,12,2.6
20140830,08,2,10,11.4
20140830,08,3,7,22.9
20140830,08,4,11,3.2
20140830,08,5,14,13.3
20140830,08,6,6,20.9
20140830,08,7,4,15.2
20140830,08,8,1,5.7
20140830,08,9,9,89.1
20140830,08,10,8,64.5
20140830,08,11,2,36.9
20140830,08,12,5,71.3
20140830,09,1,12,6.9
20140830,09,2,6,7.9
20140830,09,3,15,11.9
20140830,09,4,8,47
20140830,09,5,7,3
20140830,09,6,2,3.4
20140830,09,7,10,14.8
20140830,09,8,4,112.2
20140830,09,9,1,63.8
20140830,09,10,11,17.1
20140830,09,11,9,43.9
20140830,09,12,3,40.1
20140830,09,12,5,86.6
20140830,09,14,14,21.2
20140830,09,15,13,174.3
20140830,10,2,4,5.7
20140830,10,3,2,8.5
20140830,10,4,9,30.1
20140830,10,5,7,5
20140830,10,6,5,23.2
20140830,10,7,3,61.1
20140830,10,8,8,16.9
20140830,10,9,1,140.9
20140830,11,1,5,2.8
20140830,11,2,10,6.1
20140830,11,3,2,2.4
20140830,11,4,8,24.9
20140830,11,5,9,12.2
20140830,11,6,7,69.5
20140830,11,7,3,21.4
20140830,11,8,6,161.8
20140830,11,9,4,12.9
20140830,11,10,1,18.7
20140830,12,1,14,3.2
20140830,12,2,16,22.5
20140830,12,3,2,24.7
20140830,12,4,7,205.9
20140830,12,5,8,15.4
20140830,12,6,12,57
20140830,12,7,9,5.3
20140830,12,8,4,15.7
20140830,12,9,15,44.9
20140830,12,10,13,32.2
20140830,12,11,3,9.1
20140830,12,12,18,12.6
20140830,12,13,6,18.7
20140830,12,14,11,6.6
20140830,12,15,5,25.7
20140830,12,16,10,295.3
20140830,12,17,17,66.8
20140830,12,18,1,80.5
20140830,01,1,11,16.2
20140830,01,2,12,5.3
20140830,01,3,14,15
20140830,01,4,4,3.9
20140830,01,5,6,141.6
20140830,01,6,5,217.6
20140830,01,7,7,43.4
20140830,01,8,1,8.2
20140830,01,9,10,377.8
20140830,01,10,13,3
20140830,01,11,3,13.6
20140830,01,12,16,23.3
20140830,01,13,18,79.7
20140830,01,14,8,210.4
20140830,01,15,15,170.5
20140830,01,16,9,178.9
20140830,01,17,17,60.2
20140830,01,18,2,30.6
20140830,02,1,4,1.5
20140830,02,2,5,6.3
20140830,02,3,3,6.9
20140830,02,4,1,10
20140830,02,5,12,27.7
20140830,02,6,13,118.4
20140830,02,7,2,246.5
20140830,02,8,11,19.2
20140830,02,9,14,219.5
20140830,02,10,6,181.3
20140830,02,11,9,35.5
20140830,02,12,15,26.7
20140830,02,13,7,290.8
20140830,02,14,10,93
20140830,02,15,8,418.9
20140830,03,1,10,2.4
20140830,03,2,8,20.6
20140830,03,3,3,55.1
20140830,03,4,4,26.4
20140830,03,5,7,46.7
20140830,03,6,1,15
20140830,03,7,14,2.4
20140830,03,8,6,161.7
20140830,03,9,15,25.2
20140830,03,10,12,18.1
20140830,03,11,16,163.8
20140830,03,12,9,66.1
20140830,03,13,5,10.1
20140830,03,14,2,320.5
20140830,03,15,11,333
20140830,03,16,13,141.3
20140830,04,1,10,4.5
20140830,04,2,14,13.2
20140830,04,3,8,31.6
20140830,04,4,1,7
20140830,04,5,16,9.1
20140830,04,6,12,2.6
20140830,04,7,13,18.7
20140830,04,8,11,128.6
20140830,04,9,7,7.7
20140830,04,10,6,102.7
20140830,04,11,5,68.8
20140830,04,12,4,121.3
20140830,04,13,15,91.9
20140830,04,14,9,185.1
20140830,04,15,3,18.5
20140830,04,16,2,335.9
20140830,05,1,11,10.4
20140830,05,2,13,5.1
20140830,05,3,15,8.8
20140830,05,4,3,23.9
20140830,05,5,9,14.9
20140830,05,6,6,52.2
20140830,05,7,14,78.9
20140830,05,8,8,11.1
20140830,05,9,4,7
20140830,05,10,2,2.7
20140830,05,11,7,95.9
20140830,05,12,16,27.1
20140830,05,13,12,182.5
20140830,05,14,5,27.2
20140830,05,15,10,63.3
20140830,05,16,1,113.8
20140830,06,1,7,14.4
20140830,06,2,6,1.5
20140830,06,3,10,10.4
20140830,06,4,2,24.7
20140830,06,5,16,22.3
20140830,06,6,8,30.6
20140830,06,7,15,28.8
20140830,06,8,9,12.2
20140830,06,9,5,269.4
20140830,06,10,11,93.6
20140830,06,11,13,187.3
20140830,06,12,14,74.5
20140830,06,13,1,283.8
20140830,06,14,3,7.3
20140830,06,15,12,290.9
20140830,06,16,4,104.7
20140830,07,1,11,1.3
20140830,07,2,5,11.9
20140830,07,3,8,8.8
20140830,07,4,10,29.2
20140830,07,5,1,80.6
20140830,07,6,15,13.8
20140830,07,7,3,73.2
20140830,07,8,7,17
20140830,07,9,6,70.7
20140830,07,10,16,23.8
20140830,07,11,9,45.8
20140830,07,12,12,162.4
20140830,07,13,14,512.7
20140830,07,14,2,209.8
20140830,07,15,13,193.4
20140830,07,16,4,264.1
20140830,08,1,13,6.6
20140830,08,2,10,2.7
20140830,08,3,1,110.1
20140830,08,4,7,13.9
20140830,08,5,4,138.8
20140830,08,6,12,49.1
20140830,08,7,8,2.6
20140830,08,8,2,29.1
20140830,08,9,6,29.8
20140830,08,10,9,16.4
20140830,08,11,5,21
20140830,08,12,14,24.4
20140830,08,13,3,94.8
20140830,08,14,11,34.5
20140830,09,1,18,1.9
20140830,09,2,10,2.9
20140830,09,3,12,106.2
20140830,09,4,5,251
20140830,09,5,8,10.5
20140830,09,6,9,12.7
20140830,09,7,2,35.1
20140830,09,8,3,274.5
20140830,09,9,13,24.7
20140830,09,10,6,42.6
20140830,09,11,1,234.2
20140830,09,12,11,75
20140830,09,13,17,28.3
20140830,09,14,7,44.7
20140830,09,15,15,456.9
20140830,09,16,16,354.1
20140830,09,17,14,48.2
20140830,10,1,8,11.8
20140830,10,2,9,5
20140830,10,3,1,25.4
20140830,10,4,5,1.8
20140830,10,5,10,11.9
20140830,10,6,4,51.1
20140830,10,7,6,32.4
20140830,10,8,2,185.7
20140830,10,9,7,61
20140830,10,10,3,34.4
20140830,10,11,11,5
20140830,11,1,8,3.9
20140830,11,2,1,15.4
20140830,11,3,9,8.4
20140830,11,4,13,2
20140830,11,5,2,98.4
20140830,11,6,3,47.7
20140830,11,7,16,127.9
20140830,11,8,7,7.8
20140830,11,9,4,55.3
20140830,11,10,11,22.4
20140830,11,11,6,22.7
20140830,11,12,10,201
20140830,11,13,14,53.2
20140830,11,14,12,61.5
20140830,11,15,5,184.5
20140830,11,16,15,70.8
20140830,12,1,3,10.6
20140830,12,2,7,15.3
20140830,12,3,12,40.9
20140830,12,4,9,8
20140830,12,5,5,4.6
20140830,12,6,14,91.2
20140830,12,7,2,9.3
20140830,12,8,11,4.9
20140830,12,9,1,77.1
20140830,12,10,17,6.6
20140830,12,11,4,20.8
20140830,12,12,10,58.8
20140830,12,13,13,25.1
20140830,12,14,16,43
20140830,12,15,8,209.7
20140830,12,16,15,104
20140830,12,17,18,12.6
20140830,12,18,6,46.5
20140831,01,1,2,7.8
20140831,01,2,3,10.4
20140831,01,3,4,7
20140831,01,4,1,2.9
20140831,01,5,6,80.6
20140831,01,6,11,19.2
20140831,01,7,10,2.5
20140831,01,8,9,22.6
20140831,01,9,12,71
20140831,01,10,5,185.3
20140831,01,11,7,96.1
20140831,01,12,8,49.3
20140831,02,1,2,1.3
20140831,02,2,7,6.2
20140831,02,3,3,6.8
20140831,02,4,1,31.2
20140831,02,5,10,95.1
20140831,02,6,9,23.6
20140831,02,7,5,119
20140831,02,8,8,13.8
20140831,02,9,6,21.3
20140831,02,10,4,177.3
20140831,02,11,11,134.9
20140831,03,1,2,1.2
20140831,03,2,3,28.6
20140831,03,3,5,21.7
20140831,03,4,8,12.3
20140831,03,5,4,43.6
20140831,03,6,6,7.3
20140831,03,7,1,13.9
20140831,03,8,10,61.5
20140831,03,9,9,316.6
20140831,03,10,7,221.9
20140831,03,11,13,24.5
20140831,03,12,11,89.9
20140831,03,13,12,218.1
20140831,04,1,9,17.4
20140831,04,2,10,4.3
20140831,04,3,4,59.1
20140831,04,4,1,23.5
20140831,04,5,3,12.2
20140831,04,6,6,2.8
20140831,04,7,12,190.6
20140831,04,8,2,6.4
20140831,04,9,5,98.8
20140831,04,10,8,125.6
20140831,04,11,11,3.8
20140831,04,12,7,37.3
20140831,05,1,3,2.5
20140831,05,2,9,1.6
20140831,05,3,5,25.8
20140831,05,4,2,36.5
20140831,05,5,7,19.8
20140831,05,6,1,53.5
20140831,05,7,8,23.4
20140831,05,8,6,21.9
20140831,05,9,4,37.9
20140831,06,1,12,11
20140831,06,2,2,4.2
20140831,06,3,1,3.5
20140831,06,4,3,8
20140831,06,5,4,4.5
20140831,06,6,7,10.4
20140831,06,7,10,24.8
20140831,06,8,9,122.9
20140831,06,9,13,185.5
20140831,06,10,11,80.8
20140831,06,11,8,22
20140831,06,12,5,58.7
20140831,06,13,14,15.9
20140831,06,14,6,127.3
20140831,07,1,7,2.1
20140831,07,2,6,22.5
20140831,07,3,2,4.2
20140831,07,4,10,20.8
20140831,07,5,8,65.6
20140831,07,6,13,37.3
20140831,07,7,12,4.7
20140831,07,8,1,36.3
20140831,07,9,11,65
20140831,07,10,3,13.1
20140831,07,11,4,13.6
20140831,07,12,5,119.5
20140831,07,13,9,219.2
20140831,08,1,3,1.3
20140831,08,2,8,61.9
20140831,08,3,1,5.5
20140831,08,4,4,10.5
20140831,08,5,2,19.8
20140831,08,6,7,38.6
20140831,08,7,9,16.6
20140831,08,8,5,12.6
20140831,08,9,10,87.6
20140831,08,10,6,264.8
20140831,09,1,3,2.6
20140831,09,2,7,7
20140831,09,3,5,4.7
20140831,09,4,14,18.2
20140831,09,5,4,44.4
20140831,09,6,6,13.2
20140831,09,7,11,78.9
20140831,09,8,9,41.3
20140831,09,9,8,16.5
20140831,09,10,13,15.7
20140831,09,11,2,50.5
20140831,09,12,1,9.9
20140831,09,13,12,78
20140831,09,14,10,13.2
20140831,10,1,6,5.9
20140831,10,2,1,4.8
20140831,10,3,2,5
20140831,10,4,12,2.5
20140831,10,5,3,13.4
20140831,10,6,5,55.4
20140831,10,7,4,65.4
20140831,10,8,11,175.4
20140831,10,9,8,130.1
20140831,10,10,9,7.4
20140831,10,11,10,41.9
20140831,10,12,7,83.2
20140831,11,1,7,6.4
20140831,11,2,15,3.4
20140831,11,3,14,9.8
20140831,11,4,10,30
20140831,11,5,8,14
20140831,11,6,16,19.5
20140831,11,7,3,3.9
20140831,11,8,12,8.3
20140831,11,9,6,34.2
20140831,11,10,2,11.5
20140831,11,11,4,51.6
20140831,11,12,1,51.2
20140831,11,13,5,265
20140831,11,14,11,443.2
20140831,11,15,9,110.6
20140831,11,16,13,117.7
20140831,12,1,11,7.3
20140831,12,2,9,126.4
20140831,12,3,12,4.7
20140831,12,4,6,3.8
20140831,12,5,4,5.2
20140831,12,6,5,7.5
20140831,12,7,3,18.4
20140831,12,8,7,52.2
20140831,12,9,8,53.6
20140831,12,10,10,34.3
20140831,12,11,1,5.4
20140831,12,12,2,141.2
20140831,01,2,18,9.2
20140831,01,3,12,49
20140831,01,4,15,10.9
20140831,01,5,1,10.2
20140831,01,6,11,45
20140831,01,7,13,40.2
20140831,01,8,5,20.4
20140831,01,9,8,19.4
20140831,01,10,2,353.1
20140831,01,11,17,129.8
20140831,01,12,10,163.1
20140831,01,13,16,22
20140831,01,14,6,21
20140831,01,15,4,159.1
20140831,01,16,7,168.3
20140831,01,17,3,370.9
20140831,01,18,14,276.8
20140831,02,1,3,3.2
20140831,02,2,14,7.1
20140831,02,3,9,4.2
20140831,02,4,12,11.8
20140831,02,5,13,5.2
20140831,02,6,2,29.8
20140831,02,7,1,31.2
20140831,02,8,15,54.6
20140831,02,9,4,7.9
20140831,02,10,6,155.9
20140831,02,11,8,61.5
20140831,02,12,11,35.5
20140831,02,13,10,61.3
20140831,02,14,5,167.3
20140831,02,15,7,117.9
20140831,03,1,11,13.6
20140831,03,2,12,6.7
20140831,03,3,18,19.2
20140831,03,4,2,292.8
20140831,03,5,8,4.2
20140831,03,6,5,30.3
20140831,03,7,15,2
20140831,03,8,17,253.2
20140831,03,9,16,36.9
20140831,03,10,6,318.2
20140831,03,11,9,180.5
20140831,03,12,4,8.9
20140831,03,13,1,249.6
20140831,03,14,7,67
20140831,03,15,13,319.4
20140831,03,16,10,131.8
20140831,03,17,14,23
20140831,03,18,3,328.2
20140831,04,1,14,9.9
20140831,04,2,10,6.4
20140831,04,3,15,28.2
20140831,04,4,1,36.9
20140831,04,5,2,268.6
20140831,04,6,9,8.4
20140831,04,7,3,129.4
20140831,04,8,5,91.1
20140831,04,9,11,5.4
20140831,04,10,12,72.3
20140831,04,11,6,315.6
20140831,04,12,13,12
20140831,04,13,8,101.1
20140831,04,14,7,2
20140831,04,15,4,88.5
20140831,05,1,6,2.4
20140831,05,2,11,19.6
20140831,05,3,15,69.3
20140831,05,4,10,17.7
20140831,05,5,12,18.5
20140831,05,6,1,8.5
20140831,05,7,7,12.4
20140831,05,8,4,17
20140831,05,9,9,79.1
20140831,05,10,14,72.9
20140831,05,11,17,35.1
20140831,05,12,3,175.9
20140831,05,13,2,149
20140831,05,14,5,4.3
20140831,05,15,18,180.8
20140831,05,16,8,112
20140831,05,17,13,10
20140831,05,18,16,222.5
20140831,06,1,13,3.5
20140831,06,2,10,2.2
20140831,06,3,3,61
20140831,06,4,5,17.3
20140831,06,5,1,17.9
20140831,06,6,7,34.5
20140831,06,7,8,23.1
20140831,06,8,11,13
20140831,06,9,6,5.8
20140831,06,10,2,22.2
20140831,06,11,12,73.4
20140831,06,12,9,145.3
20140831,06,13,4,67.1
20140831,07,1,12,4.2
20140831,07,2,4,82.3
20140831,07,3,16,63.6
20140831,07,4,18,6.5
20140831,07,5,2,3.2
20140831,07,6,13,65.9
20140831,07,7,3,13.4
20140831,07,8,15,35.2
20140831,07,9,7,5.1
20140831,07,10,10,65.7
20140831,07,11,9,47
20140831,07,12,1,24.5
20140831,07,13,17,25.1
20140831,07,14,8,198.8
20140831,07,15,6,26.5
20140831,07,16,14,26.7
20140831,07,17,11,65.6
20140831,07,18,5,193.8
20140831,08,1,12,3.8
20140831,08,2,4,5.1
20140831,08,3,14,21.8
20140831,08,4,6,17.6
20140831,08,5,1,8.4
20140831,08,6,2,4.9
20140831,08,7,13,33.5
20140831,08,8,9,9.2
20140831,08,9,10,70.7
20140831,08,10,15,45.7
20140831,08,11,3,167.3
20140831,08,11,5,6.6
20140831,08,13,7,29.1
20140831,08,14,8,240.5
